Employee_ID,Age,Gender,Education_Level,Industry,Job_Role,Years_Experience,AI_Adoption_Level,Automation_Risk,Upskilling_Required,Salary_Before_AI,Salary_After_AI,Job_Status,Work_Hours_Per_Week,Remote_Work,Job_Satisfaction,Productivity_Change_%
E0740,34,Female,Bachelor,Finance,Investment Analyst,12,Medium,Medium,No,87724,97429,Modified,38,No,5,-0.12
E0741,53,Female,Master,IT,Software Engineer,31,High,High,Yes,109878,117845,Modified,43,No,9,4.74
E0742,44,Female,Bachelor,IT,DevOps Engineer,21,Low,Medium,No,70475,73079,Modified,53,Yes,3,0.74
E0743,57,Male,Master,Manufacturing,Supervisor,33,High,Low,Yes,50827,71089,Unchanged,54,No,7,7.1
E0744,36,Male,Bachelor,Finance,Auditor,14,High,Medium,No,30946,24760,Modified,54,Yes,4,16.84
E0745,59,Male,High School,Manufacturing,Supervisor,37,High,Low,Yes,86809,107495,Unchanged,51,Yes,3,-11.88
E0746,31,Male,PhD,Finance,Accountant,8,High,Low,No,113384,131648,Unchanged,40,Yes,5,14.9
E0747,54,Male,PhD,IT,Software Engineer,32,Low,Medium,No,35867,36181,Modified,51,Yes,6,-10.24
E0748,47,Male,Master,Marketing,SEO Specialist,22,Low,Medium,Yes,40310,41893,Modified,37,No,7,32.31
E0749,45,Other,PhD,Healthcare,Nurse,21,High,Low,No,38947,33010,Unchanged,48,No,3,13.95
E0750,39,Male,Master,Healthcare,Technician,14,Medium,Low,No,30507,35498,Unchanged,38,No,7,13.5
E0751,38,Male,PhD,IT,Data Analyst,15,High,High,Yes,54495,62776,Replaced,45,No,4,29.71
E0752,33,Male,Bachelor,Manufacturing,Supervisor,8,Low,Low,No,30692,30056,Unchanged,47,Yes,8,20.71
E0753,27,Male,PhD,Finance,Accountant,2,Low,Medium,No,39927,42731,Modified,52,Yes,9,8.17
E0754,58,Female,Bachelor,IT,Data Analyst,36,Medium,High,No,95449,99685,Unchanged,41,Yes,3,28.58
E0755,42,Male,High School,IT,Software Engineer,17,Low,Low,Yes,56140,55693,Unchanged,49,No,4,-12.07
E0756,39,Female,Master,Education,Professor,15,High,High,Yes,88502,118720,Modified,39,No,4,2.99
E0757,54,Other,Master,Manufacturing,Supervisor,29,Low,Low,Yes,111502,119649,Unchanged,52,No,6,29.58
E0758,55,Female,Bachelor,Retail,Sales Associate,29,Medium,Low,No,47857,54929,Unchanged,50,No,9,17.89
E0759,35,Other,Bachelor,Marketing,SEO Specialist,10,Medium,High,Yes,108002,117473,Unchanged,47,No,8,14.3
E0760,53,Female,PhD,Healthcare,Nurse,27,Low,High,Yes,114694,122511,Unchanged,44,Yes,5,-3.0
E0761,36,Female,Bachelor,Manufacturing,Supervisor,10,Medium,Low,Yes,81322,77175,Unchanged,49,Yes,5,-8.93
E0762,27,Other,PhD,Healthcare,Nurse,2,High,High,No,66133,73210,Modified,42,Yes,9,9.0
E0763,41,Female,High School,Retail,Cashier,16,Low,Low,No,72674,69716,Unchanged,50,No,7,-15.73
E0764,24,Other,Master,Healthcare,Nurse,2,High,Low,No,83051,79302,Unchanged,41,No,9,-13.19
E0765,28,Male,High School,Retail,Sales Associate,5,High,Low,Yes,49880,66921,Unchanged,46,No,3,11.49
E0766,31,Male,Master,Marketing,SEO Specialist,7,High,Medium,Yes,80383,104923,Modified,52,No,6,-2.2
E0767,46,Other,High School,IT,Software Engineer,24,Medium,Low,No,56299,52751,Unchanged,43,Yes,6,11.11
E0768,44,Female,Master,Retail,Cashier,20,High,Low,Yes,109854,135919,Unchanged,47,No,5,-17.18
E0769,35,Other,Master,Retail,Cashier,10,High,Low,No,57281,68933,Unchanged,53,Yes,5,-9.81
E0770,53,Male,Master,IT,DevOps Engineer,31,High,Medium,No,60951,72640,Modified,38,No,8,14.78
E0771,55,Other,PhD,Healthcare,Technician,31,High,High,Yes,109823,151324,Modified,47,No,7,-13.11
E0772,26,Female,PhD,Manufacturing,Supervisor,4,Medium,Medium,Yes,75203,71721,Modified,36,Yes,4,27.85
E0773,33,Female,Bachelor,Healthcare,Doctor,7,High,Medium,Yes,99322,129739,Modified,48,No,8,-0.5
E0774,45,Other,High School,Education,Teacher,23,High,Medium,No,75760,79230,Modified,53,No,4,38.69
E0775,33,Male,High School,Manufacturing,Supervisor,8,High,Medium,Yes,113232,147152,Modified,51,Yes,7,28.25
E0776,47,Male,High School,Retail,Cashier,23,Low,High,No,43921,46022,Unchanged,40,Yes,7,7.58
E0777,44,Other,Master,IT,DevOps Engineer,19,Medium,High,No,52837,48491,Unchanged,37,Yes,6,17.97
E0778,29,Male,PhD,Healthcare,Doctor,4,Medium,Medium,Yes,72422,85804,Modified,42,No,7,32.78
E0779,46,Male,Bachelor,Marketing,Content Creator,24,Low,Low,No,40304,40431,Unchanged,45,No,5,-1.83
E0780,44,Other,PhD,IT,Software Engineer,18,Medium,Low,No,30490,30641,Unchanged,41,No,9,-5.37
E0781,48,Female,High School,IT,Software Engineer,22,Low,Medium,Yes,33159,35192,Modified,44,No,9,-18.49
E0782,41,Male,Bachelor,Manufacturing,Machine Operator,17,Medium,Medium,Yes,59320,66641,Modified,42,No,7,4.74
E0783,34,Male,Master,Manufacturing,Machine Operator,12,High,Medium,No,44678,44248,Modified,51,Yes,6,34.72
E0784,23,Other,PhD,Marketing,SEO Specialist,1,Medium,High,No,91497,82524,Unchanged,40,No,8,9.77
E0785,32,Other,High School,Manufacturing,Machine Operator,9,Low,Low,No,59863,58024,Unchanged,35,Yes,5,14.43
E0786,39,Male,Bachelor,Retail,Store Manager,17,High,Medium,Yes,89251,93215,Modified,35,Yes,6,11.28
E0787,46,Other,Bachelor,Finance,Auditor,20,Low,High,No,91360,98600,Unchanged,50,Yes,4,14.63
E0788,50,Female,PhD,Education,Administrator,26,Low,High,Yes,93382,94731,Unchanged,53,Yes,3,24.99
E0789,22,Female,Bachelor,Healthcare,Nurse,0,High,Medium,Yes,67344,64736,Modified,52,Yes,4,-8.08
E0790,46,Other,Bachelor,IT,Software Engineer,20,Low,High,No,70581,73294,Unchanged,43,Yes,5,-15.96
E0791,52,Male,PhD,Marketing,Content Creator,29,Low,High,No,77645,82089,Unchanged,54,Yes,7,14.74
E0792,30,Female,Bachelor,Retail,Sales Associate,5,High,Medium,No,96727,116200,Modified,38,No,3,27.92
E0793,37,Female,High School,Finance,Investment Analyst,13,Low,Medium,Yes,36008,38993,Modified,54,No,9,7.51
E0794,39,Male,High School,Manufacturing,Quality Inspector,16,Medium,High,No,66444,78372,Unchanged,44,Yes,7,39.82
E0795,52,Male,Master,Marketing,SEO Specialist,30,Medium,High,No,30066,27503,Unchanged,43,No,8,-6.14
E0796,32,Female,PhD,IT,DevOps Engineer,8,High,Medium,Yes,41772,34034,Modified,47,Yes,6,-7.43
E0797,58,Female,High School,IT,Software Engineer,35,Low,High,No,86827,92358,Unchanged,36,Yes,8,25.6
E0798,44,Female,Master,Healthcare,Doctor,18,High,High,Yes,47558,49059,Replaced,39,No,9,2.44
E0799,52,Other,PhD,Education,Professor,30,Low,High,Yes,30798,33719,Unchanged,51,Yes,7,3.61
E0800,23,Male,Master,Finance,Auditor,1,High,High,Yes,33084,34966,Replaced,40,Yes,5,17.92
E0801,56,Female,PhD,Education,Teacher,33,High,High,No,62330,73993,Modified,53,No,8,24.71
E0802,40,Male,Bachelor,Marketing,Content Creator,18,High,High,No,90430,113106,Modified,48,Yes,3,33.82
E0803,40,Male,High School,Marketing,SEO Specialist,15,High,High,No,61186,77876,Replaced,42,Yes,5,34.19
E0804,29,Other,High School,Healthcare,Doctor,6,Low,Low,No,105483,109701,Unchanged,51,Yes,9,9.14
E0805,34,Male,High School,Marketing,SEO Specialist,10,High,Medium,No,111417,140250,Modified,52,No,9,-11.2
E0806,27,Female,PhD,Manufacturing,Quality Inspector,1,High,High,Yes,49581,49529,Modified,45,Yes,4,10.03
E0807,55,Male,Master,Finance,Auditor,30,Low,Low,No,43386,46822,Unchanged,50,Yes,7,-11.76
E0808,51,Female,PhD,IT,Data Analyst,27,High,Medium,No,52706,72072,Modified,41,No,3,-1.22
E0809,22,Male,High School,Retail,Cashier,0,Medium,Low,No,46574,43061,Unchanged,37,No,5,18.81
E0810,24,Other,High School,IT,DevOps Engineer,0,High,High,No,96151,126516,Modified,50,Yes,8,37.57
E0811,28,Female,Bachelor,IT,Data Analyst,3,Low,Medium,No,98694,96250,Modified,35,Yes,4,30.19
E0812,57,Male,PhD,Finance,Accountant,31,High,High,Yes,52504,51701,Modified,50,Yes,7,8.63
E0813,53,Male,PhD,Marketing,Content Creator,29,Low,Medium,Yes,63139,68826,Modified,48,No,9,4.13
E0814,52,Female,High School,Manufacturing,Machine Operator,30,Medium,High,No,82091,91745,Unchanged,52,No,8,-13.24
E0815,35,Female,High School,Healthcare,Technician,12,High,Low,No,100990,85089,Unchanged,52,No,6,0.99
E0816,29,Female,High School,Education,Administrator,5,Low,Low,No,116717,127374,Unchanged,42,Yes,7,-2.1
E0817,53,Male,Bachelor,Education,Administrator,28,High,High,No,59424,55437,Modified,49,No,6,-16.63
E0818,35,Male,High School,Finance,Auditor,13,High,Low,No,53649,48309,Unchanged,40,No,8,7.76
E0819,29,Female,Bachelor,Retail,Store Manager,5,Medium,High,No,44645,46529,Unchanged,54,No,7,7.08
E0820,43,Male,High School,Healthcare,Nurse,19,High,Low,Yes,58132,75115,Unchanged,51,Yes,5,18.92
E0821,38,Other,PhD,Marketing,Content Creator,15,High,High,No,81702,102231,Modified,36,Yes,8,10.77
E0822,27,Female,High School,IT,DevOps Engineer,5,Low,Low,Yes,59670,64255,Unchanged,50,No,5,-4.42
E0823,58,Female,Master,Education,Professor,36,Medium,Medium,Yes,96985,93676,Modified,38,Yes,8,-19.99
E0824,43,Female,PhD,Retail,Store Manager,20,Low,High,Yes,75212,72809,Unchanged,52,No,9,-15.94
E0825,22,Male,High School,Finance,Accountant,0,Medium,High,Yes,30215,29982,Unchanged,45,Yes,5,-5.47
E0826,53,Other,Master,Education,Teacher,31,Medium,Medium,Yes,40345,37649,Modified,40,Yes,8,-17.86
E0827,37,Male,Bachelor,Healthcare,Doctor,14,Low,Medium,Yes,101537,99352,Modified,47,Yes,4,-17.66
E0828,34,Male,High School,Healthcare,Doctor,12,Low,Medium,No,30228,31829,Modified,51,Yes,9,28.9
E0829,39,Female,PhD,Education,Professor,15,Medium,Medium,Yes,93261,105703,Modified,37,No,9,7.64
E0830,39,Male,High School,Finance,Auditor,16,Low,Low,Yes,119862,127435,Unchanged,35,Yes,6,-5.08
E0831,50,Female,Bachelor,Marketing,SEO Specialist,24,High,Medium,No,92894,96803,Modified,53,Yes,8,-5.91
E0832,41,Other,Bachelor,Healthcare,Nurse,17,High,Medium,No,107733,150301,Modified,51,No,9,37.08
E0833,28,Male,High School,Education,Teacher,4,Medium,High,No,62574,57469,Unchanged,45,Yes,6,-6.56
E0834,50,Female,Bachelor,Education,Administrator,26,Medium,Low,Yes,102104,108343,Unchanged,50,No,4,30.4
E0835,38,Other,High School,Manufacturing,Quality Inspector,16,High,Low,Yes,96766,122882,Unchanged,53,No,3,-12.65
E0836,55,Male,Bachelor,Marketing,Digital Marketer,31,High,High,Yes,48300,39878,Replaced,40,Yes,7,31.88
E0837,22,Male,Master,Manufacturing,Supervisor,0,Low,High,No,85514,90703,Unchanged,42,No,4,-11.66
E0838,37,Male,Master,Education,Professor,12,High,Low,No,42352,55136,Unchanged,51,No,3,10.15
E0839,44,Male,Bachelor,Marketing,SEO Specialist,19,Medium,Low,No,49782,52326,Unchanged,47,No,6,32.7
E0840,35,Female,Master,IT,DevOps Engineer,11,Low,High,Yes,62769,61208,Unchanged,39,No,6,-1.38
E0841,27,Other,Master,Education,Administrator,5,Low,Low,No,38320,37299,Unchanged,40,No,5,12.82
E0842,39,Male,High School,Manufacturing,Machine Operator,13,High,Low,No,106896,88070,Unchanged,41,No,9,-3.56
E0843,48,Male,High School,Retail,Store Manager,25,Medium,High,No,69886,77565,Unchanged,39,Yes,7,31.18
E0844,23,Female,Bachelor,Retail,Sales Associate,0,High,Low,Yes,70544,77943,Unchanged,50,No,8,17.21
E0845,50,Female,Master,Healthcare,Doctor,27,High,Low,No,89470,105318,Unchanged,35,Yes,3,18.0
E0846,44,Male,Master,Marketing,Digital Marketer,20,High,High,No,86633,101816,Replaced,41,No,3,28.5
E0847,22,Other,Bachelor,Retail,Sales Associate,0,Medium,High,No,85565,94243,Unchanged,44,Yes,9,35.58
E0848,47,Female,Bachelor,Retail,Cashier,24,High,Low,Yes,85421,80731,Unchanged,53,No,9,5.56
E0849,33,Other,Master,Manufacturing,Machine Operator,11,High,Low,Yes,118095,120161,Unchanged,51,No,8,29.44
E0850,23,Female,PhD,IT,DevOps Engineer,0,Low,Low,No,118177,127932,Unchanged,35,No,5,0.58
E0851,31,Male,PhD,IT,Data Analyst,9,Medium,High,No,75156,75766,Unchanged,43,No,7,-14.78
E0852,45,Male,PhD,Marketing,SEO Specialist,23,Medium,Medium,Yes,61376,59502,Modified,43,No,6,30.94
E0853,38,Female,Master,Education,Administrator,16,High,Low,No,83364,95222,Unchanged,45,Yes,7,14.89
E0854,42,Other,PhD,Manufacturing,Supervisor,19,Medium,High,Yes,108518,106858,Unchanged,51,Yes,4,-15.14
E0855,41,Female,PhD,Education,Teacher,15,High,Low,Yes,63324,63115,Unchanged,51,Yes,7,2.32
E0856,52,Male,Bachelor,Healthcare,Technician,27,Medium,Medium,Yes,53889,56615,Modified,49,Yes,5,14.99
E0857,30,Female,High School,IT,Software Engineer,4,Low,High,No,86398,88547,Unchanged,53,Yes,4,-7.01
E0858,47,Other,Master,Finance,Auditor,25,High,High,Yes,72137,72517,Modified,52,No,7,37.69
E0859,24,Other,PhD,Finance,Accountant,1,Low,High,Yes,93456,101533,Unchanged,35,Yes,6,14.14
E0860,24,Other,Master,IT,DevOps Engineer,0,High,High,Yes,53600,70166,Modified,54,No,6,1.8
E0861,28,Female,Master,IT,DevOps Engineer,3,Medium,Low,Yes,86207,78648,Unchanged,35,No,3,24.69
E0862,46,Female,High School,Healthcare,Nurse,23,High,Medium,No,59813,72030,Modified,41,No,6,7.02
E0863,27,Male,PhD,Manufacturing,Machine Operator,2,Low,High,Yes,109183,114560,Unchanged,48,No,9,-6.85
E0864,54,Other,High School,Finance,Investment Analyst,31,Low,Low,Yes,82344,84187,Unchanged,54,Yes,6,-7.04
E0865,47,Male,High School,Marketing,SEO Specialist,23,Low,High,Yes,79549,85184,Unchanged,46,Yes,3,-2.02
E0866,34,Male,Master,Education,Professor,11,Medium,Low,No,90139,84463,Unchanged,38,No,4,-7.64
E0867,30,Male,Master,Marketing,SEO Specialist,4,High,Low,No,77894,80434,Unchanged,36,No,6,-11.7
E0868,41,Female,Bachelor,Marketing,Content Creator,17,Low,High,No,34994,35828,Unchanged,38,No,8,22.05
E0869,37,Male,High School,IT,Data Analyst,13,Low,Low,Yes,107355,112429,Unchanged,38,Yes,8,-15.89
E0870,39,Male,PhD,Finance,Investment Analyst,14,High,Low,No,50659,65322,Unchanged,53,No,9,15.84
E0871,53,Female,Master,Education,Administrator,29,Medium,Medium,Yes,64565,62117,Modified,39,Yes,9,31.08
E0872,26,Female,PhD,Healthcare,Nurse,2,Medium,Medium,Yes,79294,81601,Modified,39,No,3,-10.07
E0873,36,Male,Master,Education,Teacher,12,Medium,Medium,No,93580,92264,Modified,42,Yes,7,11.08
E0874,32,Female,High School,Manufacturing,Supervisor,9,Medium,Low,No,49324,50834,Unchanged,48,No,4,37.19
E0875,33,Male,Bachelor,Marketing,Content Creator,8,Medium,High,Yes,40358,39456,Unchanged,51,No,3,-16.83
E0876,24,Female,Bachelor,Marketing,Content Creator,0,Low,Medium,No,50224,51964,Modified,47,Yes,4,16.03
E0877,42,Other,High School,IT,DevOps Engineer,20,Low,Low,Yes,33203,34444,Unchanged,46,Yes,3,-12.55
E0878,31,Male,Master,Finance,Accountant,8,High,Medium,Yes,63541,58153,Modified,46,No,3,20.0
E0879,23,Other,Master,IT,Data Analyst,0,Medium,Medium,Yes,31674,29802,Modified,54,Yes,6,23.68
E0880,50,Female,PhD,Manufacturing,Quality Inspector,27,High,Medium,Yes,40492,48387,Modified,46,Yes,4,6.26
E0881,51,Female,Master,IT,DevOps Engineer,26,Low,High,No,60935,61433,Unchanged,40,Yes,8,-2.73
E0882,43,Other,High School,IT,Data Analyst,18,High,Medium,No,68729,92943,Modified,51,No,5,-19.28
E0883,59,Other,PhD,IT,Data Analyst,35,Low,Medium,No,93753,98526,Modified,40,No,7,0.24
E0884,45,Female,Master,Manufacturing,Quality Inspector,23,High,High,No,78570,99768,Replaced,54,Yes,6,25.01
E0885,48,Female,PhD,Education,Professor,25,Medium,Low,Yes,47400,53591,Unchanged,45,Yes,9,-16.28
E0886,55,Male,PhD,Manufacturing,Quality Inspector,33,Medium,High,No,71139,73094,Unchanged,41,Yes,3,2.97
E0887,42,Female,High School,Finance,Investment Analyst,19,Low,Medium,Yes,108353,104569,Modified,54,No,5,3.6
E0888,39,Female,PhD,IT,Software Engineer,13,High,High,No,80717,82337,Replaced,54,No,3,-14.03
E0889,32,Female,Master,Marketing,Digital Marketer,9,Low,Medium,Yes,82409,85268,Modified,47,No,3,11.0
E0890,25,Male,Bachelor,Marketing,Content Creator,2,Medium,Medium,No,41154,45497,Modified,50,No,3,-2.6
E0891,33,Male,Bachelor,Manufacturing,Supervisor,10,Low,High,Yes,76900,74361,Unchanged,50,Yes,7,-9.69
E0892,47,Female,Bachelor,Education,Teacher,21,Medium,Low,No,55938,56104,Unchanged,46,No,4,31.12
E0893,32,Female,Master,Marketing,SEO Specialist,7,Medium,High,No,34763,36843,Unchanged,46,No,4,31.64
E0894,58,Male,Master,Education,Teacher,35,Low,High,Yes,82311,82465,Unchanged,43,No,9,-17.89
E0895,58,Male,Bachelor,Marketing,Digital Marketer,32,Medium,High,Yes,35636,34124,Unchanged,43,No,7,23.15
E0896,36,Other,PhD,Manufacturing,Machine Operator,13,Medium,Medium,No,47143,55282,Modified,37,Yes,9,25.62
E0897,36,Other,High School,Manufacturing,Quality Inspector,11,Medium,Low,Yes,81028,81992,Unchanged,46,Yes,4,-7.46
E0898,58,Female,Bachelor,Manufacturing,Supervisor,32,Low,High,No,117892,120283,Unchanged,41,Yes,7,-11.12
E0899,44,Female,PhD,IT,DevOps Engineer,20,High,High,Yes,86463,86905,Replaced,42,Yes,9,39.15
E0900,46,Other,Bachelor,Marketing,Digital Marketer,21,Low,Low,No,50836,50595,Unchanged,43,No,6,-17.76
E0901,26,Female,High School,Finance,Accountant,1,Medium,Medium,Yes,41957,45580,Modified,36,Yes,8,-12.76
E0902,55,Other,Bachelor,Education,Teacher,29,High,High,No,114585,125226,Replaced,45,No,4,28.78
E0903,59,Female,PhD,Retail,Cashier,34,Medium,Medium,Yes,112464,108476,Modified,39,No,5,17.65
E0904,31,Female,High School,Healthcare,Doctor,7,High,High,Yes,118741,117100,Modified,53,Yes,4,3.95
E0905,33,Other,Bachelor,Retail,Sales Associate,8,Medium,High,Yes,45198,49393,Unchanged,46,No,4,23.06
E0906,57,Female,High School,Marketing,Digital Marketer,31,High,High,No,72292,65669,Replaced,36,No,3,36.86
E0907,35,Female,High School,IT,Data Analyst,10,High,High,No,86574,92352,Modified,44,Yes,6,24.54
E0908,26,Other,PhD,Finance,Accountant,3,Medium,Medium,Yes,49177,49708,Modified,51,Yes,5,19.82
E0909,48,Other,PhD,IT,Data Analyst,24,Low,High,Yes,58333,63154,Unchanged,51,No,8,-10.9
E0910,59,Other,Bachelor,IT,DevOps Engineer,34,Low,Medium,Yes,104160,103362,Modified,36,No,3,15.12
E0911,45,Other,Master,Marketing,SEO Specialist,21,High,Low,Yes,107527,116142,Unchanged,49,Yes,7,1.58
E0912,36,Other,Bachelor,Retail,Store Manager,12,Medium,High,No,70387,83173,Unchanged,38,No,5,-2.3
E0913,43,Male,High School,Education,Professor,21,Medium,High,Yes,36997,42882,Unchanged,51,No,6,39.81
E0914,42,Other,High School,Finance,Investment Analyst,17,Medium,High,No,42126,48959,Unchanged,54,Yes,9,-6.76
E0915,44,Female,Bachelor,IT,Data Analyst,19,Low,High,No,77631,79718,Unchanged,52,No,7,-2.55
E0916,34,Other,Master,Finance,Investment Analyst,10,Low,High,Yes,38605,40236,Unchanged,38,Yes,6,-9.46
E0917,41,Female,Bachelor,IT,Data Analyst,16,Medium,Low,Yes,63132,60633,Unchanged,38,No,5,-19.43
E0918,55,Male,High School,Finance,Investment Analyst,32,Medium,Medium,No,69236,62460,Modified,43,No,7,7.4
E0919,26,Female,PhD,Manufacturing,Supervisor,3,High,Low,Yes,109369,134064,Unchanged,53,No,7,39.02
E0920,29,Male,Bachelor,Retail,Cashier,7,Low,High,No,112800,111928,Unchanged,51,No,3,-8.94
E0921,38,Other,PhD,Manufacturing,Quality Inspector,12,High,Medium,Yes,65897,58032,Modified,42,No,8,8.06
E0922,40,Male,Master,Education,Professor,15,High,Low,No,94817,76451,Unchanged,35,Yes,8,25.71
E0923,50,Other,PhD,IT,Software Engineer,26,Low,Medium,No,115936,127298,Modified,40,No,3,-4.95
E0924,22,Male,PhD,Marketing,Digital Marketer,0,Medium,Low,Yes,73226,79415,Unchanged,48,No,9,35.61
E0925,41,Other,Bachelor,IT,Software Engineer,19,High,Medium,Yes,71115,68102,Modified,49,Yes,8,8.33
E0926,50,Female,PhD,Retail,Sales Associate,26,High,High,Yes,31407,38486,Replaced,44,No,7,15.26
E0927,56,Male,Master,Manufacturing,Quality Inspector,34,Low,Low,Yes,79703,77565,Unchanged,40,No,7,6.37
E0928,41,Female,High School,Manufacturing,Supervisor,16,Medium,High,Yes,57307,53071,Unchanged,50,Yes,9,-1.81
E0929,27,Male,Master,IT,Software Engineer,3,Medium,Low,No,87716,93966,Unchanged,51,No,7,34.58
E0930,23,Male,PhD,Education,Professor,0,Low,High,Yes,52738,55478,Unchanged,44,No,4,14.21
E0931,41,Male,Bachelor,Retail,Cashier,19,Medium,Low,No,55616,50455,Unchanged,38,Yes,5,12.05
E0932,38,Female,Master,Retail,Sales Associate,12,Low,High,No,117505,116697,Unchanged,51,Yes,9,12.29
E0933,57,Female,Master,Finance,Accountant,31,High,High,No,82611,114537,Replaced,46,Yes,6,31.2
E0934,45,Other,PhD,Finance,Auditor,19,Low,Medium,Yes,81012,83221,Modified,46,No,4,39.42
E0935,38,Male,High School,IT,Software Engineer,14,High,Medium,Yes,117318,120920,Modified,43,Yes,9,0.82
E0936,49,Male,PhD,Education,Professor,24,High,Low,No,64812,71832,Unchanged,47,No,6,27.8
E0937,41,Male,Master,IT,Software Engineer,19,Low,High,No,49156,48352,Unchanged,49,Yes,5,10.27
E0938,53,Male,High School,Marketing,SEO Specialist,28,Low,Low,Yes,94341,95928,Unchanged,52,Yes,5,38.02
E0939,50,Female,PhD,Finance,Auditor,27,Low,High,No,56183,58287,Unchanged,41,No,6,23.08
E0940,39,Male,High School,Marketing,Digital Marketer,14,Medium,Medium,Yes,92501,90534,Modified,43,Yes,8,14.87
E0941,29,Male,PhD,Finance,Accountant,5,Medium,High,Yes,65362,69617,Unchanged,38,No,9,10.84
E0942,41,Female,Bachelor,Education,Professor,19,High,High,No,49867,49497,Modified,50,Yes,6,11.57
E0943,59,Female,High School,Healthcare,Technician,34,Medium,Low,No,54014,54872,Unchanged,46,No,4,1.21
E0944,26,Female,High School,Education,Teacher,1,High,Low,No,36523,50582,Unchanged,44,Yes,9,4.67
E0945,51,Other,PhD,Education,Administrator,26,Medium,Low,Yes,44457,50498,Unchanged,43,Yes,9,4.31
E0946,55,Female,Master,Manufacturing,Machine Operator,32,Low,High,No,82709,90812,Unchanged,36,Yes,6,-3.3
E0947,36,Female,PhD,Marketing,SEO Specialist,13,Medium,High,Yes,41620,43205,Unchanged,44,No,5,-6.94
E0948,24,Male,High School,Education,Teacher,0,Low,High,Yes,88031,86535,Unchanged,36,No,6,-4.76
E0949,31,Other,Master,Finance,Auditor,9,Low,Low,Yes,78773,83818,Unchanged,43,No,5,23.34
E0950,34,Male,Bachelor,Healthcare,Technician,10,Low,Medium,No,58948,59457,Modified,37,Yes,5,38.59
E0951,25,Male,Master,Finance,Auditor,3,Medium,High,Yes,88535,98714,Unchanged,46,No,3,1.52
E0952,34,Female,Bachelor,Education,Administrator,9,High,High,Yes,96381,77833,Replaced,38,No,3,18.67
E0953,56,Male,High School,Education,Teacher,34,High,Medium,No,33832,42852,Modified,45,Yes,5,-6.45
E0954,47,Female,High School,Finance,Auditor,23,High,Low,No,81638,107543,Unchanged,46,Yes,7,28.97
E0955,41,Male,High School,Healthcare,Technician,15,Medium,High,Yes,40024,37275,Unchanged,47,No,4,14.14
E0956,54,Other,PhD,Healthcare,Doctor,32,High,Medium,Yes,33407,38136,Modified,39,No,4,-19.88
E0957,32,Other,High School,Marketing,Content Creator,6,Low,Low,Yes,56505,59034,Unchanged,42,Yes,9,11.12
